file_path,thumbnail,set_key,langs
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/038.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/038-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/039.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/039-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/040.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/040-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/041.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/041-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/042.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/042-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/043.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/043-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/044.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/044-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/045.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/045-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/046.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/046-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/047.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/047-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
